Case #1:
2477 137674
2477 144213
2477 149930
2477 156469
2477 162186
2477 168725
2477 174442
2477 180981
2477 186698
2477 193237
2477 198954
2477 205493
2477 211210
2477 217749
2477 223466
2477 230005
2477 235722
2477 242261
2477 247978
2477 254517
2477 260234
2477 266773
2477 272490
2477 279029
2477 284746
2477 291285
2477 297002
2477 303541
2477 309258
2477 315797
2477 321514
2477 328053
2477 333770
2477 340309
2477 346026
2477 352565
2477 358282
2477 364821
2477 370538
2477 377077
2477 382794
2477 389333
2477 395050
2477 401589
2477 407306
2477 413845
2477 419562
2477 426101
2477 431818
2477 438357
2477 444074
2477 450613
2477 456330
2477 462869
2477 468586
2477 475125
2477 480842
2477 487381
2477 493098
2477 499637
2477 505354
2477 511893
2477 517610
2477 524149
2477 529866
2477 536405
2477 542122
2477 548661
2477 554378
2477 560917
2477 566634
2477 573173
2477 578890
2477 585429
2477 591146
2477 597685
2477 603402
2477 609941
2477 615658
2477 622197
2477 627914
2477 634453
2477 640170
2477 646709
2477 652426
2477 658965
2477 664682
2477 671221
2477 676938
2477 683477
2477 689194
2477 695733
2477 701450
2477 707989
2477 713706
2477 720245
2477 725962
2477 732501
2477 738218
2477 744757
2477 750474
2477 757013
2477 762730
2477 769269
2477 774986
2477 781525
2566 2858
2566 9397
2566 15114
2566 21653
2566 27370
2566 33909
2566 39626
2566 46165
2566 51882
2566 58421
2566 64138
2566 70677
2566 76394
2566 82933
2566 88650
2566 95189
2566 100906
2566 107445
2566 113162
2566 119701
2566 125418
2566 131957
2566 137674
2566 144213
2566 149930
2566 156469
2566 162186
2566 168725
2566 174442
2566 180981
2566 186698
2566 193237
2566 198954
2566 205493
2566 211210
2566 217749
2566 223466
2566 230005
2566 235722
2566 242261
2566 247978
2566 254517
2566 260234
2566 266773
2566 272490
2566 279029
2566 284746
2566 291285
2566 297002
2566 303541
2566 309258
2566 315797
2566 321514
2566 328053
2566 333770
2566 340309
2566 346026
2566 352565
2566 358282
2566 364821
2566 370538
2566 377077
2566 382794
2566 389333
2566 395050
2566 401589
2566 407306
2566 413845
2566 419562
2566 426101
2566 431818
2566 438357
2566 444074
2566 450613
2566 456330
2566 462869
2566 468586
2566 475125
2566 480842
2566 487381
2566 493098
2566 499637
2566 505354
2566 511893
2566 517610
2566 524149
2566 529866
2566 536405
2566 542122
2566 548661
2566 554378
2566 560917
2566 566634
2566 573173
2566 578890
2566 585429
2566 591146
2566 597685
2566 603402
2566 609941
2566 615658
2566 622197
2566 627914
2566 634453
2566 640170
2566 646709
2566 652426
2566 658965
2566 664682
2566 671221
2566 676938
2566 683477
2566 689194
2566 695733
2566 701450
2566 707989
2566 713706
2566 720245
2566 725962
2566 732501
2566 738218
2566 744757
2566 750474
2566 757013
2566 762730
2566 769269
2566 774986
2566 781525
2865 2858
2865 9397
2865 15114
2865 21653
2865 27370
2865 33909
2865 39626
2865 46165
2865 51882
2865 58421
2865 64138
2865 70677
2865 76394
2865 82933
2865 88650
2865 95189
2865 100906
2865 107445
2865 113162
2865 119701
2865 125418
2865 131957
2865 137674
2865 144213
2865 149930
2865 156469
2865 162186
2865 168725
2865 174442
2865 180981
2865 186698
2865 193237
2865 198954
2865 205493
2865 211210
2865 217749
2865 223466
2865 230005
2865 235722
2865 242261
2865 247978
2865 254517
2865 260234
2865 266773
2865 272490
2865 279029
2865 284746
2865 291285
2865 297002
2865 303541
2865 309258
2865 315797
2865 321514
2865 328053
2865 333770
2865 340309
2865 346026
2865 352565
2865 358282
2865 364821
2865 370538
2865 377077
2865 382794
2865 389333
2865 395050
2865 401589
2865 407306
2865 413845
2865 419562
2865 426101
2865 431818
2865 438357
2865 444074
2865 450613
2865 456330
2865 462869
2865 468586
2865 475125
2865 480842
2865 487381
2865 493098
2865 499637
2865 505354
2865 511893
2865 517610
2865 524149
2865 529866
2865 536405
2865 542122
2865 548661
2865 554378
2865 560917
2865 566634
2865 573173
2865 578890
2865 585429
2865 591146
2865 597685
2865 603402
2865 609941
2865 615658
2865 622197
2865 627914
2865 634453
2865 640170
2865 646709
2865 652426
2865 658965
2865 664682
2865 671221
2865 676938
2865 683477
2865 689194
2865 695733
2865 701450
2865 707989
2865 713706
2865 720245
2865 725962
2865 732501
2865 738218
2865 744757
2865 750474
2865 757013
2865 762730
2865 769269
2865 774986
2865 781525
2954 2858
2954 9397
2954 15114
2954 21653
2954 27370
2954 33909
2954 39626
2954 46165
2954 51882
2954 58421
2954 64138
2954 70677
2954 76394
2954 82933
2954 88650
2954 95189
2954 100906
2954 107445
2954 113162
2954 119701
2954 125418
2954 131957
2954 137674
2954 144213
2954 149930
2954 156469
2954 162186
2954 168725
2954 174442
2954 180981
2954 186698
2954 193237
2954 198954
2954 205493
2954 211210
2954 217749
2954 223466
2954 230005
2954 235722
2954 242261
2954 247978
2954 254517
2954 260234
2954 266773
2954 272490
2954 279029
2954 284746
2954 291285
2954 297002
2954 303541
2954 309258
2954 315797
2954 321514
2954 328053
2954 333770
2954 340309
2954 346026
2954 352565
2954 358282
2954 364821
2954 370538
2954 377077
2954 382794
2954 389333
2954 395050
2954 401589
2954 407306
2954 413845
2954 419562
2954 426101
2954 431818
2954 438357
2954 444074
2954 450613
2954 456330
2954 462869
2954 468586
2954 475125
2954 480842
2954 487381
2954 493098
2954 499637
2954 505354
2954 511893
2954 517610
2954 524149
2954 529866
2954 536405
2954 542122
2954 548661
2954 554378
2954 560917
2954 566634
2954 573173
2954 578890
2954 585429
2954 591146
2954 597685
2954 603402
2954 609941
2954 615658
2954 622197
2954 627914
2954 634453
2954 640170
2954 646709
2954 652426
2954 658965
2954 664682
2954 671221
2954 676938
2954 683477
2954 689194
2954 695733
2954 701450
2954 707989
2954 713706
2954 720245
2954 725962
2954 732501
2954 738218
2954 744757
2954 750474
2954 757013
2954 762730
2954 769269
2954 774986
2954 781525
3253 2858
3253 9397
3253 15114
3253 21653
3253 27370
3253 33909
3253 39626
3253 46165
3253 51882
3253 58421
3253 64138
3253 70677
3253 76394
3253 82933
3253 88650
3253 95189
3253 100906
3253 107445
3253 113162
3253 119701
3253 125418
3253 131957
3253 137674
3253 144213
3253 149930
3253 156469
3253 162186
3253 168725
3253 174442
3253 180981
3253 186698
3253 193237
3253 198954
3253 205493
3253 211210
3253 217749
3253 223466
3253 230005
3253 235722
3253 242261
3253 247978
3253 254517
3253 260234
3253 266773
3253 272490
3253 279029
3253 284746
3253 291285
3253 297002
3253 303541
3253 309258
3253 315797
3253 321514
3253 328053
3253 333770
3253 340309
3253 346026
3253 352565
3253 358282
3253 364821
3253 370538
3253 377077
3253 382794
3253 389333
3253 395050
3253 401589
3253 407306
3253 413845
3253 419562
3253 426101
3253 431818
3253 438357
3253 444074
3253 450613
3253 456330
3253 462869
3253 468586
3253 475125
3253 480842
3253 487381
3253 493098
3253 499637
3253 505354
3253 511893
3253 517610
3253 524149
3253 529866
3253 536405
3253 542122
3253 548661
3253 554378
3253 560917
3253 566634
3253 573173
3253 578890
3253 585429
3253 591146
3253 597685
3253 603402
3253 609941
3253 615658
3253 622197
3253 627914
3253 634453
3253 640170
3253 646709
3253 652426
3253 658965
3253 664682
3253 671221
3253 676938
3253 683477
3253 689194
3253 695733
3253 701450
3253 707989
3253 713706
3253 720245
3253 725962
3253 732501
3253 738218
3253 744757
3253 750474
3253 757013
3253 762730
3253 769269
3253 774986
3253 781525
3342 2858
3342 9397
3342 15114
3342 21653
3342 27370
3342 33909
3342 39626
3342 46165
3342 51882
3342 58421
3342 64138
3342 70677
3342 76394
3342 82933
3342 88650
3342 95189
3342 100906
3342 107445
3342 113162
3342 119701
3342 125418
3342 131957
3342 137674
3342 144213
3342 149930
3342 156469
3342 162186
3342 168725
3342 174442
3342 180981
3342 186698
3342 193237
3342 198954
3342 205493
3342 211210
3342 217749
3342 223466
3342 230005
3342 235722
3342 242261
3342 247978
3342 254517
3342 260234
3342 266773
3342 272490
3342 279029
3342 284746
3342 291285
3342 297002
3342 303541
3342 309258
3342 315797
3342 321514
3342 328053
3342 333770
3342 340309
3342 346026
3342 352565
3342 358282
3342 364821
3342 370538
3342 377077
3342 382794
3342 389333
3342 395050
3342 401589
3342 407306
3342 413845
3342 419562
3342 426101
3342 431818
3342 438357
3342 444074
3342 450613
3342 456330
3342 462869
3342 468586
3342 475125
3342 480842
3342 487381
3342 493098
3342 499637
3342 505354
3342 511893
3342 517610
3342 524149
3342 529866
3342 536405
3342 542122
3342 548661
3342 554378
3342 560917
3342 566634
3342 573173
3342 578890
3342 585429
3342 591146
3342 597685
3342 603402
3342 609941
3342 615658
3342 622197
3342 627914
3342 634453
3342 640170
3342 646709
3342 652426
3342 658965
3342 664682
3342 671221
3342 676938
3342 683477
3342 689194
3342 695733
3342 701450
3342 707989
3342 713706
3342 720245
3342 725962
3342 732501
3342 738218
3342 744757
3342 750474
3342 757013
3342 762730
3342 769269
3342 774986
3342 781525
3641 2858
3641 9397
3641 15114
3641 21653
3641 27370
3641 33909
3641 39626
3641 46165
3641 51882
3641 58421
3641 64138
3641 70677
3641 76394
3641 82933
3641 88650
3641 95189
3641 100906
3641 107445
3641 113162
3641 119701
3641 125418
3641 131957
3641 137674
3641 144213
3641 149930
3641 156469
3641 162186
3641 168725
3641 174442
3641 180981
3641 186698
3641 193237
3641 198954
3641 205493
3641 211210
3641 217749
3641 223466
3641 230005
3641 235722
3641 242261
3641 247978
3641 254517
3641 260234
3641 266773
3641 272490
3641 279029
3641 284746
3641 291285
3641 297002
3641 303541
3641 309258
3641 315797
3641 321514
3641 328053
3641 333770
3641 340309
3641 346026
3641 352565
3641 358282
3641 364821
3641 370538
3641 377077
3641 382794
3641 389333
3641 395050
3641 401589
3641 407306
3641 413845
3641 419562
3641 426101
3641 431818
3641 438357
3641 444074
3641 450613
3641 456330
3641 462869
3641 468586
3641 475125
3641 480842
3641 487381
3641 493098
3641 499637
3641 505354
3641 511893
3641 517610
3641 524149
3641 529866
3641 536405
3641 542122
3641 548661
3641 554378
3641 560917
3641 566634
3641 573173
3641 578890
3641 585429
3641 591146
3641 597685
3641 603402
3641 609941
3641 615658
3641 622197
3641 627914
3641 634453
3641 640170
3641 646709
3641 652426
3641 658965
3641 664682
3641 671221
3641 676938
3641 683477
3641 689194
3641 695733
3641 701450
3641 707989
3641 713706
3641 720245
3641 725962
3641 732501
3641 738218
3641 744757
3641 750474
3641 757013
3641 762730
3641 769269
3641 774986
3641 781525
3730 2858
3730 9397
3730 15114
3730 21653
3730 27370
3730 33909
3730 39626
3730 46165
3730 51882
3730 58421
3730 64138
3730 70677
3730 76394
3730 82933
3730 88650
3730 95189
3730 100906
3730 107445
3730 113162
3730 119701
3730 125418
3730 131957
3730 137674
3730 144213
3730 149930
3730 156469
3730 162186
3730 168725
3730 174442
3730 180981
3730 186698
3730 193237
3730 198954
3730 205493
3730 211210
3730 217749
3730 223466
3730 230005
3730 235722
3730 242261
3730 247978
3730 254517
3730 260234
3730 266773
3730 272490
3730 279029
3730 284746
3730 291285
3730 297002
3730 303541
3730 309258
3730 315797
3730 321514
3730 328053
3730 333770
3730 340309
3730 346026
3730 352565
3730 358282
3730 364821
3730 370538
3730 377077
3730 382794
3730 389333
3730 395050
3730 401589
3730 407306
3730 413845
3730 419562
3730 426101
3730 431818
3730 438357
3730 444074
3730 450613
3730 456330
3730 462869
3730 468586
3730 475125
3730 480842
3730 487381
3730 493098
3730 499637
3730 505354
3730 511893
3730 517610
3730 524149
3730 529866
3730 536405
3730 542122
3730 548661
3730 554378
3730 560917
3730 566634
3730 573173
3730 578890
3730 585429
3730 591146
3730 597685
3730 603402
3730 609941
3730 615658
3730 622197
3730 627914
3730 634453
3730 640170
3730 646709
3730 652426
3730 658965
3730 664682
3730 671221
3730 676938
3730 683477
3730 689194
3730 695733
3730 701450
3730 707989
3730 713706
3730 720245
3730 725962
3730 732501
3730 738218
3730 744757
3730 750474
3730 757013
3730 762730
3730 769269
3730 774986
3730 781525
4029 2858
4029 9397
4029 15114
4029 21653
4029 27370
4029 33909
4029 39626
4029 46165
4029 51882
4029 58421
4029 64138
4029 70677
4029 76394
4029 82933
4029 88650
4029 95189
4029 100906
4029 107445
4029 113162
4029 119701
4029 125418
4029 131957
4029 137674
4029 144213
4029 149930
4029 156469
4029 162186
4029 168725
4029 174442
4029 180981
4029 186698
4029 193237
4029 198954
4029 205493
4029 211210
4029 217749
4029 223466
4029 230005
4029 235722
4029 242261
4029 247978
4029 254517
4029 260234
4029 266773
4029 272490
4029 279029
4029 284746
4029 291285
4029 297002
4029 303541
4029 309258
4029 315797
4029 321514
4029 328053
4029 333770
4029 340309
4029 346026
4029 352565
4029 358282
4029 364821
4029 370538
4029 377077
4029 382794
4029 389333
4029 395050
4029 401589
4029 407306
4029 413845
4029 419562
4029 426101
4029 431818
4029 438357
4029 444074
4029 450613
4029 456330
4029 462869
4029 468586
4029 475125
4029 480842
4029 487381
4029 493098
4029 499637
4029 505354
4029 511893
4029 517610
4029 524149
4029 529866
4029 536405
4029 542122
4029 548661
4029 554378
4029 560917
4029 566634
4029 573173
4029 578890
4029 585429
4029 591146
4029 597685
4029 603402
4029 609941
4029 615658
4029 622197
4029 627914
4029 634453
4029 640170
4029 646709
4029 652426
4029 658965
4029 664682
4029 671221
4029 676938
4029 683477
4029 689194
4029 695733
4029 701450
4029 707989
4029 713706
4029 720245
4029 725962
4029 732501
4029 738218
4029 744757
4029 750474
4029 757013
4029 762730
4029 769269
4029 774986
4029 781525
4118 2858
4118 9397
4118 15114
4118 21653
4118 27370
4118 33909
4118 39626
4118 46165
4118 51882
4118 58421
4118 64138
4118 70677
4118 76394
4118 82933
4118 88650
4118 95189
4118 100906
4118 107445
4118 113162
4118 119701
4118 125418
4118 131957
4118 137674
4118 144213
4118 149930
4118 156469
4118 162186
4118 168725
4118 174442
4118 180981
4118 186698
4118 193237
4118 198954
4118 205493
4118 211210
4118 217749
4118 223466
4118 230005
4118 235722
4118 242261
4118 247978
4118 254517
4118 260234
4118 266773
4118 272490
4118 279029
4118 284746
4118 291285
4118 297002
4118 303541
4118 309258
4118 315797
4118 321514
4118 328053
4118 333770
4118 340309
4118 346026
4118 352565
4118 358282
4118 364821
4118 370538
4118 377077
4118 382794
4118 389333
4118 395050
4118 401589
4118 407306
4118 413845
4118 419562
4118 426101
4118 431818
4118 438357
4118 444074
4118 450613
4118 456330
4118 462869
4118 468586
4118 475125
4118 480842
4118 487381
4118 493098
4118 499637
4118 505354
4118 511893
4118 517610
4118 524149
4118 529866
4118 536405
4118 542122
4118 548661
4118 554378
4118 560917
4118 566634
4118 573173
4118 578890
4118 585429
4118 591146
4118 597685
4118 603402
4118 609941
4118 615658
4118 622197
4118 627914
4118 634453
4118 640170
4118 646709
4118 652426
4118 658965
4118 664682
4118 671221
4118 676938
4118 683477
4118 689194
4118 695733
4118 701450
4118 707989
4118 713706
4118 720245
4118 725962
4118 732501
4118 738218
4118 744757
4118 750474
4118 757013
4118 762730
4118 769269
4118 774986
4118 781525
4417 2858
4417 9397
4417 15114
4417 21653
4417 27370
4417 33909
4417 39626
4417 46165
4417 51882
4417 58421
4417 64138
4417 70677
4417 76394
4417 82933
4417 88650
4417 95189
4417 100906
4417 107445
4417 113162
4417 119701
4417 125418
4417 131957
4417 137674
4417 144213
4417 149930
4417 156469
4417 162186
4417 168725
4417 174442
4417 180981
4417 186698
4417 193237
4417 198954
4417 205493
4417 211210
4417 217749
4417 223466
4417 230005
4417 235722
4417 242261
4417 247978
4417 254517
4417 260234
4417 266773
4417 272490
4417 279029
4417 284746
4417 291285
4417 297002
4417 303541
4417 309258
4417 315797
4417 321514
4417 328053
4417 333770
4417 340309
4417 346026
4417 352565
4417 358282
4417 364821
4417 370538
4417 377077
4417 382794
4417 389333
4417 395050
4417 401589
4417 407306
4417 413845
4417 419562
4417 426101
4417 431818
4417 438357
4417 444074
4417 450613
4417 456330
4417 462869
4417 468586
4417 475125
4417 480842
4417 487381
4417 493098
4417 499637
4417 505354
4417 511893
4417 517610
4417 524149
4417 529866
4417 536405
4417 542122
4417 548661
4417 554378
4417 560917
4417 566634
4417 573173
4417 578890
4417 585429
4417 591146
4417 597685
4417 603402
4417 609941
4417 615658
4417 622197
4417 627914
4417 634453
4417 640170
4417 646709
4417 652426
4417 658965
4417 664682
4417 671221
4417 676938
4417 683477
4417 689194
4417 695733
4417 701450
4417 707989
